PC,variance_explained,std
149,0.0010736067,5.687414e-06
150,0.0010698081,3.713567e-06
151,0.0010655158,3.2254418e-06
152,0.0010618273,3.2225792e-06
153,0.0010567673,3.8493363e-06
154,0.0010531544,3.656111e-06
155,0.0010496737,3.8301896e-06
156,0.001045106,3.6109739e-06
157,0.0010405836,3.113485e-06
158,0.0010362851,2.1887781e-06
159,0.0010309786,3.7912062e-06
160,0.0010274728,3.7720579e-06
161,0.0010245473,3.8781423e-06
162,0.0010203592,4.215677e-06
163,0.0010165713,3.3638437e-06
164,0.0010136215,1.6584703e-06
165,0.0010076415,2.2041781e-06
166,0.0010041792,2.5840927e-06
167,0.0010015533,1.7942995e-06
168,0.0009980551,1.8163694e-06
169,0.0009942625,2.7674084e-06
170,0.0009918716,3.423942e-06
171,0.0009869708,3.395036e-06
172,0.0009840617,3.813465e-06
173,0.0009811171,4.5076363e-06
174,0.0009768283,3.6040626e-06
175,0.0009740474,3.3315196e-06
176,0.0009701855,1.9433155e-06
177,0.0009682891,1.6904291e-06
178,0.0009639318,8.5328804e-07
179,0.0009607768,1.4492961e-06
180,0.0009569688,1.9142956e-06
181,0.0009532771,1.9647944e-06
182,0.0009496758,1.9692206e-06
183,0.00094586407,2.5519232e-06
184,0.0009433769,2.2205859e-06
185,0.000940068,2.2021438e-06
186,0.0009366946,2.4469336e-06
187,0.00093331654,1.751597e-06
188,0.0009308258,2.2380461e-06
189,0.0009261128,1.6840046e-06
190,0.00092340243,2.067659e-06
191,0.00092033803,1.8003999e-06
192,0.00091709587,2.4542444e-06
193,0.0009132032,1.9089937e-06
194,0.00091065624,9.2903207e-07
195,0.00090771803,1.7133941e-06
196,0.0009047201,2.3532727e-06
197,0.000901415,3.0404415e-06
198,0.00089756405,3.7990976e-06
199,0.00089435605,2.4087744e-06
200,0.0008925471,2.120293e-06
201,0.0008899017,3.3968195e-06
202,0.0008874197,3.349417e-06
203,0.000884353,3.0164347e-06
204,0.00088138937,2.646438e-06
205,0.0008790728,2.3182895e-06
206,0.0008754761,2.4854858e-06
207,0.0008718789,2.0721636e-06
208,0.0008692825,3.0218055e-06
209,0.00086739723,2.5223578e-06
210,0.0008636322,3.0031647e-06
211,0.00086073874,2.241188e-06
212,0.0008581068,1.4359773e-06
213,0.0008553703,2.0309167e-06
214,0.0008530964,2.2825116e-06
215,0.0008504902,2.1525514e-06
216,0.0008470466,2.6310822e-06
217,0.0008441127,1.5731088e-06
218,0.00084142835,1.6743385e-06
219,0.00083930715,2.349226e-06
220,0.00083698524,1.9882752e-06
221,0.0008340028,2.5413947e-06
222,0.0008313195,2.2371444e-06
223,0.00082828087,1.8835468e-06
224,0.00082577363,2.1036467e-06
225,0.00082333956,2.3067746e-06
226,0.00082061085,2.2754912e-06
227,0.0008184328,1.6020288e-06
