X,Y_anc_sceg-30,Y_anc_sceg-37,Y_anc_sdc,Y_anc_sdc-37,Y_anc_sdc-diam,Y_anc_sdc-h2o2,Y_anc_sdc-kcl,Y_anc_sdc-kcl-diam,Y_anc_sdc-kcl-h2o2,Y_anc_sdc-sorb,Y_anc_ypd,Y_anc_ypd-37,Y_anc_ypd-diam,Y_anc_ypd-h2o2,Y_anc_ypd-kcl,Y_anc_ypd-kcl-diam,Y_anc_ypd-kcl-h2o2,Y_anc_ypd-sorb,Y_anc_ypeg-30,Y_anc_ypeg-37
5.152926,,,,,2.876911,,,,,,,,,,,,,,,
5.1751966,,,,,0.10904998,,,,,,,,,,,,,,,
1.7212256,,,,,1.7120382,,,,,,,,,,,,,,,
6.824227,,,,,-0.7759001,,,,,,,,,,,,,,,
4.625201,,,,,2.1768277,,,,,,,,,,,,,,,
1.4935837,,,,,1.1837374,,,,,,,,,,,,,,,
4.704472,,,,,1.6227816,,,,,,,,,,,,,,,
6.2172155,,,,,1.2135307,,,,,,,,,,,,,,,
6.3179393,,,,,2.8768008,,,,,,,,,,,,,,,
6.109809,,,,,0.18990187,,,,,,,,,,,,,,,
5.5563807,,,,,-0.36511198,,,,,,,,,,,,,,,
5.9139013,,,,,0.5659912,,,,,,,,,,,,,,,
5.4469624,,,,,0.63176703,,,,,,,,,,,,,,,
3.103897,,,,,0.98040426,,,,,,,,,,,,,,,
3.6048753,,,,,2.5059,,,,,,,,,,,,,,,
4.46957,,,,,0.24114943,,,,,,,,,,,,,,,
5.8210874,,,,,2.5170238,,,,,,,,,,,,,,,
8.572001,,,,,-2.3257682,,,,,,,,,,,,,,,
6.1316066,,,,,0.017096413,,,,,,,,,,,,,,,
6.547385,,,,,0.7630935,,,,,,,,,,,,,,,
6.322133,,,,,3.4734576,,,,,,,,,,,,,,,
3.1529915,,,,,0.07943103,,,,,,,,,,,,,,,
5.525196,,,,,0.6501058,,,,,,,,,,,,,,,
5.0226727,,,,,2.1691122,,,,,,,,,,,,,,,
1.6793929,,,,,0.85444015,,,,,,,,,,,,,,,
7.2304406,,,,,-0.36958158,,,,,,,,,,,,,,,
6.9702873,,,,,0.63825846,,,,,,,,,,,,,,,
7.127392,,,,,0.9061755,,,,,,,,,,,,,,,
5.838563,,,,,-0.52927005,,,,,,,,,,,,,,,
6.540098,,,,,3.9187162,,,,,,,,,,,,,,,
5.178178,,,,,2.7718136,,,,,,,,,,,,,,,
5.5099244,,,,,1.507899,,,,,,,,,,,,,,,
9.17298,,,,,-2.776855,,,,,,,,,,,,,,,
5.833948,,,,,0.20623673,,,,,,,,,,,,,,,
5.2162113,,,,,0.44381195,,,,,,,,,,,,,,,
3.8517404,,,,,0.011724091,,,,,,,,,,,,,,,
5.4965267,,,,,2.737659,,,,,,,,,,,,,,,
4.6798954,,,,,1.9132347,,,,,,,,,,,,,,,
3.930022,,,,,2.8397944,,,,,,,,,,,,,,,
5.261847,,,,,0.18252005,,,,,,,,,,,,,,,
5.2068605,,,,,2.8585377,,,,,,,,,,,,,,,
4.2985344,,,,,0.31001648,,,,,,,,,,,,,,,
5.6058736,,,,,-0.58653206,,,,,,,,,,,,,,,
4.334627,,,,,2.089419,,,,,,,,,,,,,,,
5.925163,,,,,1.8980377,,,,,,,,,,,,,,,
5.1761894,,,,,-0.14562845,,,,,,,,,,,,,,,
3.2387862,,,,,-0.67865646,,,,,,,,,,,,,,,
2.080872,,,,,0.3639162,,,,,,,,,,,,,,,
8.363608,,,,,-1.1839585,,,,,,,,,,,,,,,
2.865126,,,,,1.1580743,,,,,,,,,,,,,,,
2.8496957,,,,,0.24659002,,,,,,,,,,,,,,,
6.1649356,,,,,0.420772,,,,,,,,,,,,,,,
4.120267,,,,,0.5577845,,,,,,,,,,,,,,,
10.225208,,,,,-2.5431046,,,,,,,,,,,,,,,
5.639453,,,,,2.1223235,,,,,,,,,,,,,,,
3.9228077,,,,,0.2891146,,,,,,,,,,,,,,,
4.764538,,,,,-0.23923877,,,,,,,,,,,,,,,
5.127794,,,,,-0.2728447,,,,,,,,,,,,,,,
5.275764,,,,,2.7360134,,,,,,,,,,,,,,,
4.9578,,,,,0.17400208,,,,,,,,,,,,,,,
4.409429,,,,,0.9169024,,,,,,,,,,,,,,,
8.109785,,,,,-0.47093314,,,,,,,,,,,,,,,
6.0066023,,,,,3.3671114,,,,,,,,,,,,,,,
5.6400843,,,,,1.2934397,,,,,,,,,,,,,,,
6.7387023,,,,,0.46039107,,,,,,,,,,,,,,,
4.6660547,,,,,-0.22404596,,,,,,,,,,,,,,,
4.3740606,,,,,-0.18874183,,,,,,,,,,,,,,,
4.350387,,,,,-0.23043571,,,,,,,,,,,,,,,
6.9660683,,,,,0.21428458,,,,,,,,,,,,,,,
6.0680065,,,,,2.795486,,,,,,,,,,,,,,,
5.8295245,,,,,0.9531793,,,,,,,,,,,,,,,
4.3826637,,,,,0.33415762,,,,,,,,,,,,,,,
5.662462,,,,,0.77630293,,,,,,,,,,,,,,,
5.0576854,,,,,2.8014355,,,,,,,,,,,,,,,
1.6261766,,,,,0.4956894,,,,,,,,,,,,,,,
6.2835784,,,,,-0.31491342,,,,,,,,,,,,,,,
4.9778414,,,,,1.6912178,,,,,,,,,,,,,,,
6.5270452,,,,,0.08515116,,,,,,,,,,,,,,,
5.8189483,,,,,2.347193,,,,,,,,,,,,,,,
5.3795986,,,,,0.25725278,,,,,,,,,,,,,,,
6.3786273,,,,,-0.16384992,,,,,,,,,,,,,,,
5.4119773,,,,,0.5578671,,,,,,,,,,,,,,,
6.6270022,,,,,-0.5194667,,,,,,,,,,,,,,,
6.9780364,,,,,-0.17042087,,,,,,,,,,,,,,,
5.1682982,,,,,1.3667754,,,,,,,,,,,,,,,
5.849378,,,,,2.3999603,,,,,,,,,,,,,,,
4.95236,,,,,0.71482366,,,,,,,,,,,,,,,
6.038138,,,,,-0.7573851,,,,,,,,,,,,,,,
5.3340416,,,,,-0.113155045,,,,,,,,,,,,,,,
4.852408,,,,,-0.16508693,,,,,,,,,,,,,,,
2.6432357,,,,,0.6538151,,,,,,,,,,,,,,,
9.165827,,,,,-0.40161398,,,,,,,,,,,,,,,
5.9472933,,,,,0.92544997,,,,,,,,,,,,,,,
6.1687007,,,,,0.39294824,,,,,,,,,,,,,,,
5.1256323,,,,,0.6309221,,,,,,,,,,,,,,,
4.9222536,,,,,0.6386552,,,,,,,,,,,,,,,
5.694998,,,,,1.3968548,,,,,,,,,,,,,,,
4.5338287,,,,,0.5114962,,,,,,,,,,,,,,,
5.8058324,,,,,-0.32572192,,,,,,,,,,,,,,,
5.633257,,,,,1.1527277,,,,,,,,,,,,,,,
5.2063165,,,,,-0.5510519,,,,,,,,,,,,,,,
4.951134,,,,,0.7155487,,,,,,,,,,,,,,,
5.71794,,,,,0.218459,,,,,,,,,,,,,,,
4.9366574,,,,,-0.16973974,,,,,,,,,,,,,,,
5.7576513,,,,,-0.4984219,,,,,,,,,,,,,,,
6.272362,,,,,3.7158558,,,,,,,,,,,,,,,
4.92392,,,,,0.36342847,,,,,,,,,,,,,,,
5.003748,,,,,0.9249169,,,,,,,,,,,,,,,
5.6154966,,,,,0.19946253,,,,,,,,,,,,,,,
7.598789,,,,,-0.5002597,,,,,,,,,,,,,,,
3.109104,,,,,-1.5703714,,,,,,,,,,,,,,,
5.584196,,,,,0.021679254,,,,,,,,,,,,,,,
1.4923115,,,,,1.897963,,,,,,,,,,,,,,,
4.4702706,,,,,0.20080478,,,,,,,,,,,,,,,
4.7837844,,,,,1.6130296,,,,,,,,,,,,,,,
5.8573465,,,,,1.4483352,,,,,,,,,,,,,,,
6.1930866,,,,,2.8161368,,,,,,,,,,,,,,,
6.204363,,,,,1.6863568,,,,,,,,,,,,,,,
5.833141,,,,,-0.05833949,,,,,,,,,,,,,,,
6.2332716,,,,,3.2866976,,,,,,,,,,,,,,,
6.004048,,,,,0.7817988,,,,,,,,,,,,,,,
2.6510112,,,,,0.06858198,,,,,,,,,,,,,,,
5.819701,,,,,-0.41708484,,,,,,,,,,,,,,,
5.914772,,,,,0.8468217,,,,,,,,,,,,,,,
2.6071124,,,,,1.1206602,,,,,,,,,,,,,,,
4.708966,,,,,0.14676218,,,,,,,,,,,,,,,
6.13437,,,,,-0.7845854,,,,,,,,,,,,,,,
4.971332,,,,,2.2447994,,,,,,,,,,,,,,,
5.1737614,,,,,1.4537188,,,,,,,,,,,,,,,
5.6002483,,,,,1.9093922,,,,,,,,,,,,,,,
5.8456154,,,,,-0.09231013,,,,,,,,,,,,,,,
6.0259533,,,,,-0.036692344,,,,,,,,,,,,,,,
4.4359126,,,,,2.5535426,,,,,,,,,,,,,,,
3.8544817,,,,,2.8652105,,,,,,,,,,,,,,,
3.3299518,,,,,0.102676496,,,,,,,,,,,,,,,
5.4892797,,,,,0.72718453,,,,,,,,,,,,,,,
5.332775,,,,,-0.08475628,,,,,,,,,,,,,,,
1.8941942,,,,,1.7961218,,,,,,,,,,,,,,,
4.554341,,,,,0.7662921,,,,,,,,,,,,,,,
2.930947,,,,,1.7871317,,,,,,,,,,,,,,,
1.727415,,,,,0.7358317,,,,,,,,,,,,,,,
5.545227,,,,,2.215056,,,,,,,,,,,,,,,
5.5960217,,,,,1.1311674,,,,,,,,,,,,,,,
3.6039653,,,,,3.0307937,,,,,,,,,,,,,,,
5.083207,,,,,1.2191502,,,,,,,,,,,,,,,
5.436558,,,,,2.689034,,,,,,,,,,,,,,,
3.4145503,,,,,1.802625,,,,,,,,,,,,,,,
5.8461275,,,,,1.191667,,,,,,,,,,,,,,,
4.766866,,,,,0.6425603,,,,,,,,,,,,,,,
5.969333,,,,,0.08603682,,,,,,,,,,,,,,,
6.169461,,,,,0.098264374,,,,,,,,,,,,,,,
6.5226383,,,,,-0.26383236,,,,,,,,,,,,,,,
4.2575765,,,,,2.6500309,,,,,,,,,,,,,,,
5.3343153,,,,,2.3433492,,,,,,,,,,,,,,,
5.578525,,,,,1.6639119,,,,,,,,,,,,,,,
4.8199058,,,,,-0.30304304,,,,,,,,,,,,,,,
2.1394079,,,,,0.1468228,,,,,,,,,,,,,,,
3.6734169,,,,,0.5773519,,,,,,,,,,,,,,,
5.9183874,,,,,1.8481508,,,,,,,,,,,,,,,
5.634584,,,,,2.4358876,,,,,,,,,,,,,,,
5.431056,,,,,0.116771236,,,,,,,,,,,,,,,
2.086622,,,,,1.3275789,,,,,,,,,,,,,,,
5.108167,,,,,1.7996508,,,,,,,,,,,,,,,
6.098084,,,,,-0.6166587,,,,,,,,,,,,,,,
2.0029879,,,,,0.6157512,,,,,,,,,,,,,,,
6.2575016,,,,,0.59124136,,,,,,,,,,,,,,,
5.489915,,,,,1.0762508,,,,,,,,,,,,,,,
5.6821065,,,,,0.47766244,,,,,,,,,,,,,,,
2.5772123,,,,,0.42048267,,,,,,,,,,,,,,,
5.351723,,,,,0.8500546,,,,,,,,,,,,,,,
1.0699785,,,,,1.9116501,,,,,,,,,,,,,,,
5.0184894,,,,,-0.37873027,,,,,,,,,,,,,,,
4.1142764,,,,,0.5769919,,,,,,,,,,,,,,,
3.694944,,,,,-0.43080866,,,,,,,,,,,,,,,
4.8642144,,,,,2.0288124,,,,,,,,,,,,,,,
2.56341,,,,,0.43198586,,,,,,,,,,,,,,,
2.7520015,,,,,1.116069,,,,,,,,,,,,,,,
4.4747863,,,,,-0.47689214,,,,,,,,,,,,,,,
6.0239925,,,,,0.659126,,,,,,,,,,,,,,,
4.5281463,,,,,2.737362,,,,,,,,,,,,,,,
6.546089,,,,,-0.22870019,,,,,,,,,,,,,,,
4.748145,,,,,-0.25950423,,,,,,,,,,,,,,,
2.198096,,,,,0.4006491,,,,,,,,,,,,,,,
5.6179304,,,,,-0.48925474,,,,,,,,,,,,,,,
1.4760684,,,,,1.8637221,,,,,,,,,,,,,,,
5.8536854,,,,,2.986418,,,,,,,,,,,,,,,
4.5682254,,,,,0.6938427,,,,,,,,,,,,,,,
7.248465,,,,,-0.47533613,,,,,,,,,,,,,,,
4.376464,,,,,2.9848738,,,,,,,,,,,,,,,
5.097664,,,,,-0.50937986,,,,,,,,,,,,,,,
5.2252426,,,,,2.0857503,,,,,,,,,,,,,,,
-3.4513278,,,,,8.040843,,,,,,,,,,,,,,,
5.581724,,,,,0.84655315,,,,,,,,,,,,,,,
2.3505409,,,,,0.882494,,,,,,,,,,,,,,,
5.8132696,,,,,0.7200816,,,,,,,,,,,,,,,
6.139689,,,,,0.47060657,,,,,,,,,,,,,,,
10.615394,,,,,-2.1252682,,,,,,,,,,,,,,,
1.7461083,,,,,2.0019076,,,,,,,,,,,,,,,
6.137324,,,,,-0.40723288,,,,,,,,,,,,,,,
6.0816517,,,,,-0.049578853,,,,,,,,,,,,,,,
5.546683,,,,,-0.08483841,,,,,,,,,,,,,,,
5.026059,,,,,1.8115942,,,,,,,,,,,,,,,
6.401208,,,,,0.19750711,,,,,,,,,,,,,,,
5.4428353,,,,,1.2103249,,,,,,,,,,,,,,,
5.724002,,,,,1.5955346,,,,,,,,,,,,,,,
6.879476,,,,,0.09066801,,,,,,,,,,,,,,,
3.8821619,,,,,3.1713758,,,,,,,,,,,,,,,
4.789305,,,,,0.58406496,,,,,,,,,,,,,,,
4.87758,,,,,-1.0156128,,,,,,,,,,,,,,,
7.2198963,,,,,-0.83384687,,,,,,,,,,,,,,,
6.2044306,,,,,-0.08671459,,,,,,,,,,,,,,,
2.290817,,,,,0.9199782,,,,,,,,,,,,,,,
5.610159,,,,,1.5672848,,,,,,,,,,,,,,,
5.1615815,,,,,0.5647108,,,,,,,,,,,,,,,
5.965704,,,,,0.07037478,,,,,,,,,,,,,,,
5.720388,,,,,1.8492014,,,,,,,,,,,,,,,
2.4043238,,,,,2.818161,,,,,,,,,,,,,,,
5.9465737,,,,,0.9596594,,,,,,,,,,,,,,,
4.7386565,,,,,1.2418125,,,,,,,,,,,,,,,
5.1503286,,,,,2.6514878,,,,,,,,,,,,,,,
5.129023,,,,,2.1957884,,,,,,,,,,,,,,,
5.977681,,,,,-0.038918544,,,,,,,,,,,,,,,
4.964388,,,,,0.8075072,,,,,,,,,,,,,,,
6.2778387,,,,,3.1804452,,,,,,,,,,,,,,,
6.267214,,,,,-0.1806938,,,,,,,,,,,,,,,
6.1683264,,,,,-0.006604063,,,,,,,,,,,,,,,
5.4856477,,,,,-0.22156912,,,,,,,,,,,,,,,
4.770793,,,,,1.5725249,,,,,,,,,,,,,,,
4.0280886,,,,,2.5517037,,,,,,,,,,,,,,,
4.3764005,,,,,-0.45399466,,,,,,,,,,,,,,,
5.50659,,,,,0.47723997,,,,,,,,,,,,,,,
4.6872168,,,,,1.1000248,,,,,,,,,,,,,,,
6.417741,,,,,-0.7526324,,,,,,,,,,,,,,,
1.6418854,,,,,1.5318642,,,,,,,,,,,,,,,
4.5501976,,,,,0.28723192,,,,,,,,,,,,,,,
5.0454583,,,,,1.828769,,,,,,,,,,,,,,,
0.7846344,,,,,1.569196,,,,,,,,,,,,,,,
5.514644,,,,,0.9621007,,,,,,,,,,,,,,,
5.4430165,,,,,1.0860068,,,,,,,,,,,,,,,
5.7971344,,,,,1.2434707,,,,,,,,,,,,,,,
0.5635438,,,,,1.4957743,,,,,,,,,,,,,,,
4.909874,,,,,0.26336467,,,,,,,,,,,,,,,
4.7225447,,,,,0.6574728,,,,,,,,,,,,,,,
5.997871,,,,,0.041172545,,,,,,,,,,,,,,,
5.70586,,,,,-0.2881566,,,,,,,,,,,,,,,
5.517761,,,,,0.6261209,,,,,,,,,,,,,,,
7.1290827,,,,,8.34474,,,,,,,,,,,,,,,
5.4724426,,,,,1.0375727,,,,,,,,,,,,,,,
5.7407703,,,,,1.8139426,,,,,,,,,,,,,,,
6.188778,,,,,0.008433725,,,,,,,,,,,,,,,
3.1063175,,,,,3.0126235,,,,,,,,,,,,,,,
4.4281,,,,,0.6642191,,,,,,,,,,,,,,,
5.567825,,,,,0.85532904,,,,,,,,,,,,,,,
4.604794,,,,,-0.10139536,,,,,,,,,,,,,,,
5.205718,,,,,-0.17308946,,,,,,,,,,,,,,,
6.51885,,,,,-0.7132063,,,,,,,,,,,,,,,
6.1362634,,,,,-0.27571553,,,,,,,,,,,,,,,
6.7155724,,,,,-0.37583238,,,,,,,,,,,,,,,
2.8361301,,,,,2.2835503,,,,,,,,,,,,,,,
5.815291,,,,,0.17693628,,,,,,,,,,,,,,,
4.478559,,,,,0.9759053,,,,,,,,,,,,,,,
6.815763,,,,,1.3497542,,,,,,,,,,,,,,,
1.5540982,,,,,1.2258108,,,,,,,,,,,,,,,
5.391878,,,,,1.1909585,,,,,,,,,,,,,,,
5.1726522,,,,,1.1851243,,,,,,,,,,,,,,,
5.512308,,,,,2.1008072,,,,,,,,,,,,,,,
6.225899,,,,,0.18087912,,,,,,,,,,,,,,,
5.8584294,,,,,0.3127506,,,,,,,,,,,,,,,
4.9902964,,,,,1.7823267,,,,,,,,,,,,,,,
5.257485,,,,,0.51683223,,,,,,,,,,,,,,,
5.4684367,,,,,1.1047337,,,,,,,,,,,,,,,
4.8397727,,,,,0.07440766,,,,,,,,,,,,,,,
6.861632,,,,,1.768014,,,,,,,,,,,,,,,
6.1754236,,,,,0.3997102,,,,,,,,,,,,,,,
5.629178,,,,,1.0250068,,,,,,,,,,,,,,,
0.876421,,,,,1.6552616,,,,,,,,,,,,,,,
4.976061,,,,,0.45104027,,,,,,,,,,,,,,,
5.2953587,,,,,0.08945327,,,,,,,,,,,,,,,
1.0428748,,,,,1.5199702,,,,,,,,,,,,,,,
3.9693868,,,,,2.6013906,,,,,,,,,,,,,,,
0.83366627,,,,,1.2441221,,,,,,,,,,,,,,,
2.3262048,,,,,0.7016962,,,,,,,,,,,,,,,
4.2309055,,,,,1.611764,,,,,,,,,,,,,,,
4.5153584,,,,,1.9757485,,,,,,,,,,,,,,,
5.5589685,,,,,0.92853755,,,,,,,,,,,,,,,
6.370136,,,,,3.4271097,,,,,,,,,,,,,,,
6.7046065,,,,,-0.16961324,,,,,,,,,,,,,,,
4.795528,,,,,0.98409814,,,,,,,,,,,,,,,
6.9960804,,,,,-0.33276138,,,,,,,,,,,,,,,
5.1703134,,,,,0.9995677,,,,,,,,,,,,,,,
9.047146,,,,,-2.0542235,,,,,,,,,,,,,,,
6.1873,,,,,0.90319514,,,,,,,,,,,,,,,
5.6089334,,,,,1.1109504,,,,,,,,,,,,,,,
4.489535,,,,,2.8035867,,,,,,,,,,,,,,,
2.4223568,,,,,0.13077292,,,,,,,,,,,,,,,
6.3805604,,,,,0.7026463,,,,,,,,,,,,,,,
-4.2117767,,,,,6.9376893,,,,,,,,,,,,,,,
1.9508415,,,,,1.7650437,,,,,,,,,,,,,,,
6.0311313,,,,,3.0705063,,,,,,,,,,,,,,,
4.5205426,,,,,2.480608,,,,,,,,,,,,,,,
0.65874517,,,,,2.9951882,,,,,,,,,,,,,,,
5.775527,,,,,2.8690996,,,,,,,,,,,,,,,
5.5935383,,,,,-0.26714578,,,,,,,,,,,,,,,
5.9503736,,,,,0.48588547,,,,,,,,,,,,,,,
6.3867865,,,,,0.3539278,,,,,,,,,,,,,,,
5.8461576,,,,,1.7598467,,,,,,,,,,,,,,,
5.2520885,,,,,0.0076269815,,,,,,,,,,,,,,,
4.839385,,,,,0.37134847,,,,,,,,,,,,,,,
2.1008399,,,,,0.6666813,,,,,,,,,,,,,,,
1.6301334,,,,,1.704169,,,,,,,,,,,,,,,
6.111232,,,,,2.7027175,,,,,,,,,,,,,,,
5.1476393,,,,,2.1212034,,,,,,,,,,,,,,,
5.888142,,,,,0.8297586,,,,,,,,,,,,,,,
5.32823,,,,,-0.44654524,,,,,,,,,,,,,,,
6.255271,,,,,-0.5358427,,,,,,,,,,,,,,,
6.237158,,,,,0.9469826,,,,,,,,,,,,,,,
9.657347,,,,,-3.503456,,,,,,,,,,,,,,,
5.0415483,,,,,1.7029982,,,,,,,,,,,,,,,
4.6206293,,,,,-0.066274434,,,,,,,,,,,,,,,
5.747399,,,,,1.4247942,,,,,,,,,,,,,,,
0.870254,,,,,1.1415889,,,,,,,,,,,,,,,
5.4387856,,,,,-0.16625422,,,,,,,,,,,,,,,
5.69249,,,,,-0.35863575,,,,,,,,,,,,,,,
5.1927085,,,,,1.9419571,,,,,,,,,,,,,,,
4.769072,,,,,0.24244954,,,,,,,,,,,,,,,
9.036869,,,,,0.82082075,,,,,,,,,,,,,,,
4.7824225,,,,,2.0519233,,,,,,,,,,,,,,,
5.671356,,,,,-0.10071728,,,,,,,,,,,,,,,
5.425761,,,,,0.5290139,,,,,,,,,,,,,,,
6.2234387,,,,,2.985008,,,,,,,,,,,,,,,
5.797929,,,,,-0.2575625,,,,,,,,,,,,,,,
4.9304347,,,,,2.5091252,,,,,,,,,,,,,,,
5.0074964,,,,,1.4800013,,,,,,,,,,,,,,,
5.673498,,,,,1.0426551,,,,,,,,,,,,,,,
5.8924146,,,,,1.50117,,,,,,,,,,,,,,,
4.408192,,,,,-0.54114264,,,,,,,,,,,,,,,
4.044306,,,,,-0.3026738,,,,,,,,,,,,,,,
3.9519012,,,,,0.28135985,,,,,,,,,,,,,,,
5.5583415,,,,,0.9830466,,,,,,,,,,,,,,,
5.6165853,,,,,1.7480077,,,,,,,,,,,,,,,
6.6064835,,,,,3.1705317,,,,,,,,,,,,,,,
6.985002,,,,,0.7470969,,,,,,,,,,,,,,,
1.9607769,,,,,1.4203178,,,,,,,,,,,,,,,
4.640643,,,,,-0.3137067,,,,,,,,,,,,,,,
6.2221785,,,,,3.744165,,,,,,,,,,,,,,,
2.020646,,,,,1.3155063,,,,,,,,,,,,,,,
5.4921045,,,,,-0.18527144,,,,,,,,,,,,,,,
4.772016,,,,,-0.3762633,,,,,,,,,,,,,,,
5.020995,,,,,1.7949326,,,,,,,,,,,,,,,
5.806425,,,,,0.24305695,,,,,,,,,,,,,,,
3.3958766,,,,,0.39078364,,,,,,,,,,,,,,,
6.2497463,,,,,-0.07274607,,,,,,,,,,,,,,,
5.5644217,,,,,1.4051589,,,,,,,,,,,,,,,
5.0758033,,,,,0.11753434,,,,,,,,,,,,,,,
5.191632,,,,,0.20178038,,,,,,,,,,,,,,,
2.5300667,,,,,1.2277555,,,,,,,,,,,,,,,
5.1631446,,,,,0.5667655,,,,,,,,,,,,,,,
5.4004116,,,,,3.1017709,,,,,,,,,,,,,,,
3.1971948,,,,,2.6817682,,,,,,,,,,,,,,,
5.875073,,,,,2.1902695,,,,,,,,,,,,,,,
6.018403,,,,,0.36888164,,,,,,,,,,,,,,,
5.0589814,,,,,-0.089275144,,,,,,,,,,,,,,,
2.0932302,,,,,0.60110074,,,,,,,,,,,,,,,
2.885562,,,,,-0.07969903,,,,,,,,,,,,,,,
3.5304747,,,,,0.9631581,,,,,,,,,,,,,,,
5.965974,,,,,0.37319636,,,,,,,,,,,,,,,
3.7623737,,,,,2.0492926,,,,,,,,,,,,,,,
6.455932,,,,,0.22012103,,,,,,,,,,,,,,,
6.1554627,,,,,0.51135814,,,,,,,,,,,,,,,
4.224847,,,,,1.5934644,,,,,,,,,,,,,,,
6.2340684,,,,,0.011595099,,,,,,,,,,,,,,,
5.238861,,,,,-0.40437806,,,,,,,,,,,,,,,
2.588302,,,,,0.9508916,,,,,,,,,,,,,,,
5.7952857,,,,,1.7494745,,,,,,,,,,,,,,,
3.9155376,,,,,3.1184328,,,,,,,,,,,,,,,
4.569449,,,,,-0.2504693,,,,,,,,,,,,,,,
5.8214974,,,,,-0.24987845,,,,,,,,,,,,,,,
5.2203,,,,,2.7689013,,,,,,,,,,,,,,,
6.6244316,,,,,-0.3013069,,,,,,,,,,,,,,,
5.545041,,,,,-0.09830924,,,,,,,,,,,,,,,
6.3658786,,,,,3.7242184,,,,,,,,,,,,,,,
5.576353,,,,,1.4522154,,,,,,,,,,,,,,,
5.097983,,,,,1.3015796,,,,,,,,,,,,,,,
4.9407554,,,,,-0.2693198,,,,,,,,,,,,,,,
5.5727363,,,,,2.1039178,,,,,,,,,,,,,,,
2.981481,,,,,1.4754124,,,,,,,,,,,,,,,
5.320497,,,,,1.6342305,,,,,,,,,,,,,,,
5.4202037,,,,,0.3518344,,,,,,,,,,,,,,,
2.7832785,,,,,1.8882232,,,,,,,,,,,,,,,
5.8171186,,,,,-0.31093705,,,,,,,,,,,,,,,
5.513221,,,,,-0.25323337,,,,,,,,,,,,,,,
3.0389526,,,,,2.0468125,,,,,,,,,,,,,,,
5.256938,,,,,0.6296775,,,,,,,,,,,,,,,
5.857618,,,,,1.2002376,,,,,,,,,,,,,,,
4.202467,,,,,2.1502101,,,,,,,,,,,,,,,
6.9391184,,,,,0.771278,,,,,,,,,,,,,,,
5.2504377,,,,,1.2182722,,,,,,,,,,,,,,,
4.9530487,,,,,0.96265596,,,,,,,,,,,,,,,
6.296243,,,,,-0.25704607,,,,,,,,,,,,,,,
4.97051,,,,,2.7520552,,,,,,,,,,,,,,,
2.9054964,,,,,0.7135972,,,,,,,,,,,,,,,
-3.1374197,,,,,7.5133834,,,,,,,,,,,,,,,
4.5642447,,,,,0.48545477,,,,,,,,,,,,,,,
6.1198053,,,,,0.04178765,,,,,,,,,,,,,,,
5.9025273,,,,,0.20903689,,,,,,,,,,,,,,,
4.339794,,,,,2.3941026,,,,,,,,,,,,,,,
5.4004974,,,,,0.68098104,,,,,,,,,,,,,,,
5.6096916,,,,,2.8553178,,,,,,,,,,,,,,,
4.809358,,,,,2.0368092,,,,,,,,,,,,,,,
4.7126474,,,,,0.6037281,,,,,,,,,,,,,,,
4.9360566,,,,,1.8023565,,,,,,,,,,,,,,,
6.1427207,,,,,-0.015151494,,,,,,,,,,,,,,,
5.6784363,,,,,2.4829633,,,,,,,,,,,,,,,
5.6645174,,,,,2.8773928,,,,,,,,,,,,,,,
3.8315883,,,,,2.3624709,,,,,,,,,,,,,,,
2.545399,,,,,0.70613265,,,,,,,,,,,,,,,
7.9243736,,,,,2.2657576,,,,,,,,,,,,,,,
5.276351,,,,,-0.20821238,,,,,,,,,,,,,,,
4.9027934,,,,,-0.27575383,,,,,,,,,,,,,,,
5.228459,,,,,2.7804513,,,,,,,,,,,,,,,
3.0061803,,,,,0.9662782,,,,,,,,,,,,,,,
4.2676735,,,,,0.28837898,,,,,,,,,,,,,,,
6.3766365,,,,,-0.32139823,,,,,,,,,,,,,,,
5.775461,,,,,2.2769303,,,,,,,,,,,,,,,
6.060736,,,,,2.2116804,,,,,,,,,,,,,,,
5.907644,,,,,1.2910534,,,,,,,,,,,,,,,
1.722932,,,,,1.588112,,,,,,,,,,,,,,,
5.63384,,,,,2.7782285,,,,,,,,,,,,,,,
2.7369907,,,,,0.03430717,,,,,,,,,,,,,,,
5.32504,,,,,-0.16421993,,,,,,,,,,,,,,,
6.1191425,,,,,-0.5645423,,,,,,,,,,,,,,,
6.0781856,,,,,1.4733784,,,,,,,,,,,,,,,
4.273294,,,,,2.9281101,,,,,,,,,,,,,,,
5.7454576,,,,,2.3099465,,,,,,,,,,,,,,,
4.584938,,,,,-0.19863717,,,,,,,,,,,,,,,
2.089266,,,,,-1.0242201,,,,,,,,,,,,,,,
3.6299584,,,,,2.8738465,,,,,,,,,,,,,,,
6.391875,,,,,-0.571835,,,,,,,,,,,,,,,
6.453207,,,,,0.43085954,,,,,,,,,,,,,,,
8.42123,,,,,-0.7412479,,,,,,,,,,,,,,,
4.963481,,,,,1.9635576,,,,,,,,,,,,,,,
6.8770123,,,,,-0.6686164,,,,,,,,,,,,,,,
2.8062217,,,,,3.1885142,,,,,,,,,,,,,,,
3.743753,,,,,0.26654822,,,,,,,,,,,,,,,
8.451991,,,,,-1.5453657,,,,,,,,,,,,,,,
0.93827975,,,,,,1.6173493,,,,,,,,,,,,,,
