PC,variance_explained,std
395,0.00025076224,8.5182774e-07
396,0.00025048002,9.484283e-07
397,0.0002502118,9.3822285e-07
398,0.00024994698,8.5900894e-07
399,0.00024967943,7.833804e-07
400,0.00024946753,8.011149e-07
401,0.0002492238,7.931698e-07
402,0.00024883996,6.9488226e-07
403,0.00024857992,6.6258286e-07
404,0.00024843385,7.083632e-07
405,0.00024817197,7.889556e-07
406,0.00024790733,8.3378444e-07
407,0.00024768882,8.4529586e-07
408,0.00024749147,8.071764e-07
409,0.00024721812,8.655357e-07
410,0.0002468916,8.6852214e-07
411,0.00024665112,7.7029114e-07
412,0.00024635505,7.852349e-07
413,0.00024618383,8.101303e-07
414,0.0002458865,8.102128e-07
415,0.00024563065,8.1872696e-07
416,0.0002454412,7.6571337e-07
417,0.00024518074,8.322091e-07
418,0.0002449515,8.3147216e-07
419,0.0002447431,7.640486e-07
420,0.00024450224,7.5740894e-07
421,0.00024426397,7.25916e-07
422,0.0002440099,8.369806e-07
423,0.00024373252,8.050943e-07
424,0.00024347895,7.2616916e-07
425,0.00024328672,7.9081116e-07
426,0.00024303069,7.3927754e-07
427,0.00024284239,7.0492626e-07
428,0.00024256967,8.3713866e-07
429,0.00024235097,7.4837976e-07
430,0.00024201986,8.567531e-07
431,0.00024173915,9.019657e-07
432,0.00024157418,8.765996e-07
433,0.00024134168,8.807126e-07
434,0.00024115453,8.584974e-07
435,0.0002408625,8.4076476e-07
436,0.00024065198,7.3808826e-07
437,0.00024047305,7.8256744e-07
438,0.00024029132,7.88939e-07
439,0.00023996911,7.738445e-07
440,0.00023979206,6.9595194e-07
441,0.00023956028,7.3908643e-07
442,0.00023924118,7.5134454e-07
443,0.00023902816,7.8458794e-07
444,0.00023884568,7.622255e-07
445,0.00023860132,8.020777e-07
446,0.0002383634,7.4372105e-07
447,0.0002381986,7.6508434e-07
448,0.00023793819,7.719083e-07
449,0.00023766526,6.32281e-07
450,0.00023746383,7.206626e-07
451,0.00023723781,7.22436e-07
452,0.00023697938,6.6872036e-07
453,0.0002367993,6.3818305e-07
454,0.00023656599,6.756246e-07
455,0.00023623898,7.575408e-07
456,0.00023606434,7.58366e-07
457,0.00023583425,7.2520646e-07
458,0.0002356367,7.415076e-07
459,0.00023543277,7.7051345e-07
460,0.00023516927,8.149571e-07
461,0.00023492423,7.700228e-07
462,0.00023471285,7.397397e-07
463,0.00023443472,7.3801965e-07
464,0.00023420867,7.278164e-07
465,0.00023389328,7.001981e-07
466,0.0002337309,7.684322e-07
467,0.0002335302,7.5784305e-07
468,0.00023327513,6.8506284e-07
469,0.00023314281,6.867353e-07
470,0.0002329092,7.435931e-07
471,0.00023259335,8.0441714e-07
472,0.00023238907,7.3371933e-07
473,0.00023213065,7.252532e-07
474,0.00023200994,7.4986804e-07
475,0.00023183839,8.0289925e-07
476,0.00023164276,7.8933283e-07
477,0.0002313996,6.7845275e-07
478,0.00023120067,7.643808e-07
479,0.00023096497,7.38636e-07
480,0.00023081254,7.320565e-07
481,0.00023050013,7.261319e-07
482,0.00023030087,7.653934e-07
483,0.00023009497,6.8528243e-07
484,0.00022992033,7.235041e-07
485,0.00022963496,8.1524547e-07
486,0.00022935406,7.4554475e-07
487,0.00022918779,7.3904636e-07
488,0.00022897852,7.4986747e-07
489,0.000228812,7.785369e-07
490,0.00022850091,7.922796e-07
491,0.00022821531,7.807929e-07
492,0.00022802458,7.263024e-07
493,0.00022782433,7.14645e-07
494,0.00022764414,7.2874354e-07
495,0.000227414,6.7711215e-07
496,0.00022722197,7.1379725e-07
497,0.00022702971,6.554826e-07
498,0.00022679148,6.7009694e-07
499,0.00022661494,7.434226e-07
500,0.00022640036,7.388412e-07
501,0.00022617732,6.666928e-07
502,0.00022594974,6.721461e-07
503,0.0002257838,6.914615e-07
504,0.00022553856,7.0825934e-07
505,0.00022529892,7.3319626e-07
506,0.00022506162,7.248374e-07
507,0.00022484708,6.8181293e-07
508,0.00022465533,7.540755e-07
509,0.00022443429,6.684455e-07
510,0.00022426322,6.6057373e-07
511,0.00022416316,6.5281404e-07
512,0.00022391713,6.3343714e-07
513,0.00022369035,6.4700873e-07
514,0.0002234974,7.084403e-07
515,0.00022320276,7.021852e-07
516,0.00022301645,7.2189164e-07
517,0.00022275564,7.054547e-07
518,0.00022253442,7.431943e-07
519,0.00022234657,7.511034e-07
520,0.0002221078,7.393282e-07
521,0.00022190649,7.4862777e-07
522,0.00022166444,7.264056e-07
523,0.00022147616,6.646787e-07
524,0.00022129533,6.1645534e-07
525,0.0002210418,5.9768223e-07
526,0.00022082544,5.8107815e-07
527,0.00022066206,5.8780824e-07
