gene
MDM1
SML1
CEF1
BUD22
snR86
YET2
GCV2
MSC1
CYB2
YMR317W
GAS3
YOX1
DNF3
TRM732
YMR175W-A
AIM34
FET3
PDS5
RNT1
YMR103C
ADH2
DIA1
ZDS2
SUR7
PRM6
PAI3
TRS130
CDC5
CAT2
YMR230W-A
EPO1
YML119W
RRN11
ECM5
PLB2
CAT8
ALD2
YMR244W
SPG4
SIP18
YMR304C-A
YMR122W-A
YML007C-A
NAB6
URA10
SGS1
ORC1
YMR102C
TMA23
ECM16
RKR1
HOF1
YMR001C-A
ISF1
SRC1
ALD3
NTE1
ATR1
ZDS1
YMR086C-A
YMR045C
YBR116C
GAL10
TEC1
SUL1
YBR284W
AMN1
TBS1
MAL31
STU1
MEC1
HTB2
SSE2
PRP5
KIP1
RTC2
TEL1
YBR238C
TIP1
HHT1
OM14
HTA2
HHF1
DSF2
PHO3
FLR1
ACH1
CHS2
POP8
HPC2
LSR1
RRN6
YRO2
HSP26
SLI15
YBL081W
PHO89
PCS60
PAU24
ECM8
MTC4
ECM13
SSA3
CTP1
ICS2
GAL1
YBR085C-A
TFC1
YBR191W-A
RIF1
BOI1
SAS3
PHO5
RRT1
NRG2
GAL7
PCH2
PRP6
POL30
"DUR1,2"
YBR113W
RDH54
YBL005W-B
YBL100W-B
HHF2
POL1
CIT1
YNL190W
MFA2
TOF1
YNL234W
YNL058C
YNL195C
YNL319W
CHS1
MLS1
DSE4
ATO2
NCE103
BIO3
VAC7
KAR1
AQR1
YNL143C
snR40
RAD50
BNI4
SFB2
HHT2
FPK1
NIS1
SUN4
SSK2
POL2
MEP2
YNR014W
YNR065C
BIO5
TOP2
RAP1
WHI3
WSC2
FKH2
EGT2
PRM1
AGA1
CNM67
NRM1
YNR066C
BIO4
YNL277W-A
TOS6
LYS9
PRP2
EGO4
SLZ1
PCL1
YNL208W
FRE4
THO2
CLA4
YGP1
YNL018C
YNL046W
YNL054W-B
RCY1
EFM3
GZF3
YJL213W
SWE1
MRS3
YJR146W
IML1
HSP150
RPC17
BUD4
HIR3
tR(ACG)J
PRY1
PGU1
VPS53
MET3
SFC1
BCK1
YJL107C
INO1
ARG3
SMC3
CIS3
UBP12
MET5
DAL5
CPA2
SET2
OPT1
ACO2
FAR1
KAR2
GEA1
RAD26
IRT1
PHO90
OPI3
YJL028W
URB2
ANB1
URA2
BIR1
SET4
AAD10
YJL133C-A
SAP185
ELO1
SRS2
RSF2
MSN4
DBR1
GLG1
YKL183C-A
URB1
JEN1
MTD1
YKL065W-A
YKR078W
PRY2
PTR2
MNN4
DYN1
LAS1
PIR3
RPL14A
FAT3
COY1
STE6
PRP16
CWP1
PCK1
HAP4
URA1
SPT23
SEG2
RRP14
MET1
GAP1
SET3
YKR041W
BUD2
ECM4
ASH1
HSL1
YKL115C
YKL050C
TOF2
PIR1
GPX1
MIF2
MSA2
YKR075C
PHD1
MET14
YKR040C
DAL80
SRL3
YKL023W
YKR023W
TIR1
BRR2
PRP22
YER147C-A
UBP5
"ARG5,6"
FTR1
ECM32
SPI1
PMD1
RNR1
PRB1
SWI4
SER3
TSC11
SIT1
GLC3
SSA4
ZRG8
BOI2
CYC7
SAK1
COG3
FIR1
YEL043W
RGI1
SCR1
MEI4
YER006C-A
YAT2
ICL1
TMT1
YER145C-A
DSE1
SRG1
ACA1
YER119C-A
CIN8
YER091C-A
YEL053W-A
YER097W
MRX1
MXR1
MET6
HXT1
ANS1
tS(AGA)H
DSE2
GUT1
RTT107
KOG1
YHK8
SET1
AIM17
DNA2
HXT5
HXT4
LAM4
YHL045W
PHO12
YHR095W
SKG6
SPO13
RTC3
VMR1
STE20
ARG4
APM2
snR32
YHL012W
LAM1
SPS100
DUR3
YHR165W-A
WSC4
YHI9
ARO9
KEL1
SPO12
IMD2
MYO1
SPL2
YHR214C-B
YIL165C
AIM20
VHR1
RPI1
IRR1
OM45
SIM1
BNR1
SLN1
MLP2
MOB1
RGI2
LYS1
SDS3
DAL7
AXL2
RRT14
DAL2
GUT2
YIL152W
DAL81
YIL053W
POT1
ESL1
YIL059C
FAF1
MET28
KGD1
ASG1
SUC2
DAL4
DSN1
MSL1
BAR1
KCC4
CIT2
HBN1
BPH1
HSP30
YCL001W-B
GIT1
TAF2
YCL048W-A
SRD1
YCR087C-A
SSK22
YCR085W
snR33
VAC17
YCL021W-A
CHA1
MRC1
BUD3
ADY2
STE2
HXT10
tK(CUU)F
MIL1
EPL1
AAD6
MSH4
ULI1
YFL012W
RIM15
SMC1
BUD27
MET10
AGX1
HXK1
FAB1
GSY1
YFR052C-A
YFR016C
SMC2
LTE1
GDH3
YAT1
SWC3
TFC3
ACS1
SEO1
SSA1
YAL037C-B
BDH2
PAU8
SWH1
tD(GUC)Q
AI4
SCEI
AI5_ALPHA
COX3
Q0010
Q0255
VAR1
AI5_BETA
COX2
tG(UCC)Q
COB
RPM1
AI2
tY(GUA)Q
BI3
tW(UCA)Q
BI2
BI4
AI1
ATP6
tS(GCU)Q1
tR(UCU)Q1
AI3
COX1
tP(UGG)Q
tI(GAU)Q
