PC,variance_explained,std
535,0.00040674704,1.1714048e-06
536,0.0004059304,1.2212095e-06
537,0.00040497587,1.1004886e-06
538,0.00040430875,1.1847945e-06
539,0.00040334876,9.964182e-07
540,0.0004025978,1.3213216e-06
541,0.0004015049,1.1570256e-06
542,0.00040066332,1.5909671e-06
543,0.00039977906,1.5980581e-06
544,0.00039895455,1.5511242e-06
545,0.00039820946,1.7424193e-06
546,0.000397427,1.6035749e-06
547,0.00039648768,1.1162708e-06
548,0.00039572726,1.1745693e-06
549,0.00039447346,1.4468595e-06
550,0.0003932641,1.2231471e-06
551,0.00039280002,1.1296414e-06
552,0.00039155097,8.8178194e-07
553,0.0003908046,9.425721e-07
554,0.00039012247,1.0581118e-06
555,0.00038935736,1.3868531e-06
556,0.00038848747,1.4406977e-06
557,0.00038792996,1.6801905e-06
558,0.00038657608,1.497717e-06
559,0.0003859494,1.4669288e-06
560,0.00038488396,1.1480391e-06
561,0.00038423034,1.1887762e-06
562,0.00038322678,1.1546877e-06
563,0.00038252608,1.0735098e-06
564,0.0003813425,1.4050862e-06
565,0.000380275,9.326727e-07
566,0.00037949224,1.0020367e-06
567,0.00037872416,9.730466e-07
568,0.00037778082,9.331573e-07
569,0.00037691253,7.9699106e-07
570,0.0003762254,8.271358e-07
571,0.00037543656,1.3332427e-06
572,0.00037444395,1.3380613e-06
573,0.00037370322,1.0767026e-06
574,0.0003727115,1.2680275e-06
575,0.00037165647,1.1180084e-06
576,0.00037093565,9.1203583e-07
577,0.0003697827,1.2652989e-06
578,0.0003692864,1.347635e-06
579,0.0003681514,1.0585246e-06
580,0.000367545,1.1104014e-06
581,0.00036674674,1.0155085e-06
582,0.0003660182,8.804029e-07
583,0.00036513395,8.6784485e-07
584,0.00036431072,8.271894e-07
585,0.00036358568,1.1013942e-06
586,0.0003625588,9.649452e-07
587,0.0003616198,8.8819866e-07
588,0.00036081992,9.605517e-07
589,0.00036001572,8.083328e-07
590,0.00035919674,6.487319e-07
591,0.00035844246,7.436873e-07
592,0.00035738433,9.3441616e-07
593,0.00035662577,1.050032e-06
594,0.00035602166,1.471657e-06
595,0.00035520014,1.228832e-06
596,0.00035435281,1.3821389e-06
597,0.00035365656,1.46722e-06
598,0.00035263135,1.025639e-06
599,0.00035201968,8.978549e-07
600,0.0003511884,8.56111e-07
601,0.0003501312,9.4520055e-07
602,0.00034901497,9.201252e-07
603,0.00034818982,1.1019425e-06
604,0.00034754456,1.0339054e-06
605,0.00034679074,9.484506e-07
606,0.00034579524,1.1679693e-06
607,0.00034485522,1.2211325e-06
608,0.00034397788,9.427817e-07
609,0.00034311478,9.3629404e-07
610,0.00034238846,1.1902538e-06
611,0.00034158461,1.272182e-06
612,0.00034081138,1.3874802e-06
613,0.00033982223,1.2999898e-06
614,0.00033901364,9.923116e-07
615,0.00033831,1.0670354e-06
616,0.00033726313,1.2078632e-06
617,0.00033665478,1.1029388e-06
618,0.00033600154,9.2568513e-07
619,0.00033491288,6.6591844e-07
620,0.00033421282,8.152435e-07
621,0.0003331584,1.006992e-06
622,0.00033221944,7.4913413e-07
623,0.00033136262,5.532141e-07
624,0.00033043066,8.331393e-07
625,0.00032936494,8.460679e-07
626,0.0003285292,8.2270526e-07
627,0.00032805768,8.202463e-07
628,0.00032709455,1.0111668e-06
629,0.0003263872,1.0698634e-06
630,0.00032567294,1.0796822e-06
631,0.00032472465,1.0874704e-06
632,0.00032387732,1.0653155e-06
633,0.00032311247,5.604713e-07
634,0.00032240918,8.5608184e-07
635,0.00032189675,1.0022914e-06
636,0.00032101964,9.315514e-07
637,0.00032004816,5.356433e-07
638,0.00031917938,6.937252e-07
639,0.00031823965,5.9812277e-07
640,0.00031728632,4.955696e-07
641,0.0003164789,8.734475e-07
642,0.00031566547,8.294487e-07
643,0.00031500868,6.2938483e-07
644,0.0003141968,8.502203e-07
645,0.00031337288,9.24496e-07
646,0.0003124143,5.237989e-07
647,0.00031163893,4.834875e-07
648,0.0003109415,4.407952e-07
649,0.0003098839,5.443234e-07
650,0.00030906976,9.263892e-07
651,0.00030803823,7.065205e-07
652,0.0003071331,8.1752245e-07
653,0.0003066267,8.4176526e-07
654,0.00030607748,7.0649503e-07
655,0.00030537474,8.752415e-07
656,0.00030456053,6.853657e-07
657,0.00030361852,8.6804624e-07
658,0.0003026882,8.552046e-07
659,0.0003020126,7.860122e-07
660,0.0003011107,6.162158e-07
661,0.00030033928,8.127947e-07
662,0.00029971992,7.549389e-07
663,0.00029848077,8.096973e-07
664,0.0002977069,8.711047e-07
665,0.0002968786,6.3231323e-07
666,0.00029615706,7.844952e-07
667,0.0002953825,9.392116e-07
668,0.00029401862,7.9088574e-07
669,0.00029357016,9.256742e-07
670,0.0002922633,8.242333e-07
671,0.0002915417,8.4316014e-07
672,0.00029059462,1.1702409e-06
673,0.0002896703,9.788729e-07
674,0.0002889732,7.9234997e-07
675,0.00028814923,1.0433458e-06
676,0.00028727308,1.280793e-06
677,0.00028643696,1.4379401e-06
678,0.0002854846,1.1496949e-06
679,0.00028483575,1.1113257e-06
680,0.00028391712,1.1389318e-06
681,0.00028309703,1.1769248e-06
682,0.00028222337,8.0424917e-07
683,0.00028141515,7.4358815e-07
684,0.00028043162,9.035597e-07
685,0.00027941086,1.2177236e-06
686,0.000278304,1.1301436e-06
687,0.0002776949,1.2095584e-06
688,0.00027670065,1.3222034e-06
689,0.0002759921,1.4443311e-06
690,0.0002749233,1.5121252e-06
691,0.00027416082,1.2318902e-06
692,0.00027307394,1.256742e-06
693,0.00027223368,1.3398649e-06
694,0.0002715425,1.4012082e-06
695,0.00027029685,1.1046817e-06
696,0.00026918988,1.3010377e-06
697,0.00026807256,1.25495e-06
