PC,variance_explained,std
222,0.0014519708386217737,5.899203988906894e-06
223,0.0014499219697456322,6.001451530504128e-06
224,0.0014481721443467825,5.864000562798233e-06
225,0.0014454703507943707,6.394359127113936e-06
226,0.0014430289510759635,6.433010259810752e-06
227,0.0014410488272301705,5.570745626576187e-06
228,0.0014386775022384275,5.841091328871087e-06
229,0.0014366863103399481,6.2203917570351996e-06
230,0.0014341257383226479,6.429801662592513e-06
231,0.0014313173016078076,6.4596850912886455e-06
232,0.0014285021444727377,5.872277585272433e-06
233,0.0014257884028495533,6.017654156771185e-06
234,0.0014237957468608315,5.124692450871972e-06
235,0.0014226816252871416,5.382805825315006e-06
236,0.0014200839273114311,5.9520663736233265e-06
237,0.001417803290228275,5.067895664562589e-06
238,0.0014154206021418855,4.548352939233674e-06
239,0.001413025768211824,4.6591507542965175e-06
240,0.0014112412812240297,5.452085582560571e-06
241,0.0014082017020258296,4.74968984006355e-06
242,0.001406704047750846,4.603713376981744e-06
243,0.0014037939870957534,5.535724022583433e-06
244,0.0014003722436578922,5.859503682956331e-06
245,0.0013988099265752824,5.969331791833225e-06
246,0.0013973558857930328,5.853474163977555e-06
247,0.0013950876712606466,5.668329439326346e-06
248,0.0013938005362621898,5.853072396674415e-06
249,0.0013920783088972155,5.792602871348505e-06
250,0.0013887654779013638,5.771953697405691e-06
251,0.0013865836191093433,4.9732092149558604e-06
252,0.0013842710696320346,5.823071586668219e-06
253,0.0013822665950464716,5.57363851820024e-06
254,0.0013808168829401017,4.959341405706628e-06
255,0.0013777836693315026,5.6451720114845045e-06
256,0.0013755156427218461,5.534074794766977e-06
257,0.0013729559990724712,5.010958000128596e-06
258,0.0013702053830962132,4.814477787634839e-06
259,0.0013680420535004717,5.170286405061473e-06
260,0.0013664246646125386,5.103424463385045e-06
261,0.001363802469314113,4.89223471424922e-06
262,0.0013622347602190862,5.212518990521812e-06
263,0.0013598250761612043,5.956925593014302e-06
264,0.0013578345831663323,5.819405226421339e-06
265,0.0013554691257808159,4.213072217702997e-06
266,0.0013528080473713489,4.947675937338389e-06
267,0.0013512031852734815,4.771635851312751e-06
268,0.0013486879519628019,4.824460932977439e-06
269,0.0013460399059265712,4.1293693781960825e-06
270,0.0013443276939621761,4.158597547679288e-06
271,0.0013419207098080668,3.7531799418192086e-06
272,0.0013397806737515496,4.468092213981621e-06
273,0.0013378804247254907,4.50344263816951e-06
274,0.0013356525329965678,4.643277291395877e-06
275,0.0013341348602509513,4.843224183906982e-06
276,0.001332021550972427,4.331950821499005e-06
277,0.0013296946647431845,4.844621091099555e-06
278,0.0013275647360659719,5.03938765446529e-06
279,0.0013254053498671212,4.542018172442333e-06
280,0.0013229985864174146,3.657776537913906e-06
281,0.0013210959796828511,4.154940856230258e-06
282,0.0013192096840510571,3.817012744721514e-06
283,0.001316804275948895,4.262361888538254e-06
284,0.0013151757934985455,4.038028883266262e-06
285,0.0013128238972762443,4.305372842930307e-06
286,0.001310413631717956,3.7283757410753027e-06
287,0.001307879888369387,3.884247686426765e-06
288,0.0013065333604017786,3.5002207158264257e-06
289,0.00130367564170094,3.1281396700895033e-06
290,0.0013019693597520372,3.558024007195099e-06
291,0.0012998682694646067,3.3327466135020147e-06
292,0.0012973632998846093,3.95843443122893e-06
293,0.0012951379784484646,3.203737903263724e-06
294,0.0012926915640018553,4.151972788659577e-06
295,0.001290758391824963,4.2484958143474e-06
296,0.0012878065974648713,3.892162144317142e-06
297,0.001286425851177375,3.838729834229638e-06
298,0.0012847606643012846,3.206795150775384e-06
299,0.00128273991071425,2.5760804272941987e-06
300,0.00127970373565475,3.4827985814579134e-06
301,0.0012782199071206615,3.7992545918780817e-06
302,0.0012762933920089667,3.69603631838948e-06
303,0.0012748197223720718,4.140880058972789e-06
304,0.0012723585136344387,3.785244640019683e-06
305,0.0012709007748057282,3.5258374213181887e-06
306,0.0012682189541139547,4.206233003521053e-06
307,0.0012667882315467672,3.986291309932324e-06
308,0.0012639767630391405,4.502875808666634e-06
309,0.0012614806141516338,4.237185727490764e-06
310,0.0012601726846452588,3.9162877929748145e-06
311,0.001257562008941053,4.1494909225964905e-06
312,0.0012551853278730133,4.327337621540456e-06
313,0.0012536120764922794,3.7449150116352318e-06
314,0.0012516440433802643,3.5233024602740264e-06
315,0.0012498312185989706,3.036228974830841e-06
316,0.0012481509469362618,2.9139796730546e-06
317,0.001245824838791181,3.5959031712872678e-06
318,0.0012436160428040107,3.4329086816803964e-06
319,0.0012419211588730775,3.2289108268033377e-06
320,0.00123980801288495,3.4581139680097615e-06
321,0.0012367488520987754,4.0244648138301375e-06
322,0.001235042563835858,3.355608125077446e-06
323,0.0012334115943577822,3.4569336574407603e-06
324,0.0012313510278925163,3.87213865843544e-06
325,0.0012295485703366959,3.827270883601841e-06
326,0.0012275445051533158,3.4681929551386106e-06
327,0.0012264157045518394,3.846789005315967e-06
328,0.0012241367870203964,4.071681714701974e-06
329,0.001222069478678709,4.490719065662889e-06
330,0.0012205708605601566,4.576219700884688e-06
331,0.0012188599864898877,4.399609551519772e-06
332,0.001216742068524853,4.2432990234443374e-06
