X,Y_evo_sceg-30,Y_evo_sdc,Y_evo_sdc-37,Y_evo_sdc-diam,Y_evo_sdc-h2o2,Y_evo_sdc-kcl,Y_evo_sdc-kcl-diam,Y_evo_sdc-kcl-h2o2,Y_evo_sdc-sorb,Y_evo_ypd,Y_evo_ypd-37,Y_evo_ypd-diam,Y_evo_ypd-h2o2,Y_evo_ypd-kcl,Y_evo_ypd-kcl-diam,Y_evo_ypd-kcl-h2o2,Y_evo_ypd-sorb,Y_evo_ypeg-30
11.420503,,,,,,,,11.196563,,,,,,,,,,
10.352434,,,,,,,,10.790508,,,,,,,,,,
10.331977,,,,,,,,11.690942,,,,,,,,,,
9.871923,,,,,,,,11.144765,,,,,,,,,,
11.982826,,,,,,,,12.39648,,,,,,,,,,
11.403139,,,,,,,,14.453717,,,,,,,,,,
10.555721,,,,,,,,10.645022,,,,,,,,,,
10.880369,,,,,,,,11.4481735,,,,,,,,,,
9.514353,,,,,,,,11.411158,,,,,,,,,,
11.001836,,,,,,,,14.16983,,,,,,,,,,
9.571006,,,,,,,,12.830325,,,,,,,,,,
9.491529,,,,,,,,11.895556,,,,,,,,,,
9.262154,,,,,,,,11.50276,,,,,,,,,,
11.501127,,,,,,,,13.610223,,,,,,,,,,
11.17251,,,,,,,,13.277923,,,,,,,,,,
9.578119,,,,,,,,11.562346,,,,,,,,,,
10.625902,,,,,,,,12.950589,,,,,,,,,,
11.268945,,,,,,,,12.827833,,,,,,,,,,
11.934584,,,,,,,,15.365254,,,,,,,,,,
9.602788,,,,,,,,15.950268,,,,,,,,,,
11.605285,,,,,,,,13.468821,,,,,,,,,,
12.107451,,,,,,,,13.239219,,,,,,,,,,
11.431297,,,,,,,,14.517381,,,,,,,,,,
9.927821,,,,,,,,11.41642,,,,,,,,,,
11.161111,,,,,,,,15.47691,,,,,,,,,,
12.18702,,,,,,,,14.853598,,,,,,,,,,
10.864065,,,,,,,,10.851222,,,,,,,,,,
9.775172,,,,,,,,11.532684,,,,,,,,,,
9.472365,,,,,,,,12.1205015,,,,,,,,,,
9.894751,,,,,,,,11.382897,,,,,,,,,,
9.724625,,,,,,,,12.585551,,,,,,,,,,
9.998411,,,,,,,,11.05635,,,,,,,,,,
12.438208,,,,,,,,14.821533,,,,,,,,,,
10.872006,,,,,,,,14.314444,,,,,,,,,,
9.404962,,,,,,,,12.429208,,,,,,,,,,
10.377934,,,,,,,,13.055335,,,,,,,,,,
8.917396,,,,,,,,11.528585,,,,,,,,,,
9.520031,,,,,,,,12.346285,,,,,,,,,,
10.905691,,,,,,,,11.442096,,,,,,,,,,
9.046325,,,,,,,,11.798706,,,,,,,,,,
10.197007,,,,,,,,13.51691,,,,,,,,,,
11.752389,,,,,,,,13.462418,,,,,,,,,,
9.755496,,,,,,,,11.396343,,,,,,,,,,
11.629326,,,,,,,,13.386363,,,,,,,,,,
12.736391,,,,,,,,15.544366,,,,,,,,,,
10.929881,,,,,,,,10.094899,,,,,,,,,,
9.624297,,,,,,,,12.338254,,,,,,,,,,
12.803007,,,,,,,,14.163955,,,,,,,,,,
11.310196,,,,,,,,10.761465,,,,,,,,,,
9.910758,,,,,,,,11.149414,,,,,,,,,,
9.548371,,,,,,,,12.270565,,,,,,,,,,
11.911264,,,,,,,,11.338106,,,,,,,,,,
12.422095,,,,,,,,13.71947,,,,,,,,,,
11.498281,,,,,,,,13.755687,,,,,,,,,,
11.070617,,,,,,,,14.50601,,,,,,,,,,
11.002075,,,,,,,,10.6513815,,,,,,,,,,
10.128024,,,,,,,,12.845576,,,,,,,,,,
9.616148,,,,,,,,11.580432,,,,,,,,,,
10.246444,,,,,,,,12.797396,,,,,,,,,,
10.039087,,,,,,,,12.32144,,,,,,,,,,
10.946497,,,,,,,,13.810834,,,,,,,,,,
11.074856,,,,,,,,10.467502,,,,,,,,,,
1.2013942,,,,,,,,2.7569888,,,,,,,,,,
10.747123,,,,,,,,10.963146,,,,,,,,,,
10.186926,,,,,,,,12.156599,,,,,,,,,,
11.768191,,,,,,,,12.85462,,,,,,,,,,
11.164548,,,,,,,,10.523982,,,,,,,,,,
10.750347,,,,,,,,14.23437,,,,,,,,,,
9.862143,,,,,,,,11.412907,,,,,,,,,,
-1.1438366,,,,,,,,5.688011,,,,,,,,,,
11.576464,,,,,,,,12.9647875,,,,,,,,,,
10.1524515,,,,,,,,11.963353,,,,,,,,,,
11.452902,,,,,,,,14.258894,,,,,,,,,,
9.536706,,,,,,,,12.243924,,,,,,,,,,
9.917045,,,,,,,,12.34189,,,,,,,,,,
12.330151,,,,,,,,14.000517,,,,,,,,,,
11.206155,,,,,,,,14.403325,,,,,,,,,,
6.8699083,,,,,,,,4.6365194,,,,,,,,,,
11.232551,,,,,,,,15.1722765,,,,,,,,,,
12.48859,,,,,,,,15.659084,,,,,,,,,,
10.3502655,,,,,,,,12.701179,,,,,,,,,,
10.178363,,,,,,,,12.215971,,,,,,,,,,
12.292056,,,,,,,,15.574535,,,,,,,,,,
9.4364395,,,,,,,,11.846739,,,,,,,,,,
10.231907,,,,,,,,13.122235,,,,,,,,,,
11.413083,,,,,,,,15.697928,,,,,,,,,,
10.691693,,,,,,,,10.770574,,,,,,,,,,
9.296248,,,,,,,,12.438591,,,,,,,,,,
10.912954,,,,,,,,11.6596575,,,,,,,,,,
9.0162115,,,,,,,,1.4312845,,,,,,,,,,
8.219098,,,,,,,,1.8146013,,,,,,,,,,
9.325828,,,,,,,,12.04892,,,,,,,,,,
9.21721,,,,,,,,11.785831,,,,,,,,,,
10.627055,,,,,,,,12.846054,,,,,,,,,,
9.266814,,,,,,,,12.083206,,,,,,,,,,
11.123912,,,,,,,,15.524645,,,,,,,,,,
10.260176,,,,,,,,10.847838,,,,,,,,,,
9.669394,,,,,,,,11.8071165,,,,,,,,,,
11.76619,,,,,,,,14.025517,,,,,,,,,,
9.710097,,,,,,,,11.675822,,,,,,,,,,
12.223221,,,,,,,,15.690916,,,,,,,,,,
8.946331,,,,,,,,11.952127,,,,,,,,,,
10.342669,,,,,,,,13.301879,,,,,,,,,,
11.823134,,,,,,,,10.588299,,,,,,,,,,
10.245481,,,,,,,,11.417504,,,,,,,,,,
11.456619,,,,,,,,14.0929,,,,,,,,,,
11.634795,,,,,,,,11.523276,,,,,,,,,,
11.687902,,,,,,,,13.487365,,,,,,,,,,
9.823383,,,,,,,,12.994431,,,,,,,,,,
11.900263,,,,,,,,13.940393,,,,,,,,,,
11.825012,,,,,,,,14.797669,,,,,,,,,,
11.025297,,,,,,,,10.152309,,,,,,,,,,
10.98623,,,,,,,,12.798263,,,,,,,,,,
10.739499,,,,,,,,14.067922,,,,,,,,,,
11.641282,,,,,,,,11.129678,,,,,,,,,,
12.091067,,,,,,,,13.79463,,,,,,,,,,
9.975998,,,,,,,,11.689945,,,,,,,,,,
9.535102,,,,,,,,11.956138,,,,,,,,,,
12.032807,,,,,,,,14.181403,,,,,,,,,,
10.58777,,,,,,,,10.737994,,,,,,,,,,
10.310458,,,,,,,,12.502032,,,,,,,,,,
10.216144,,,,,,,,11.758955,,,,,,,,,,
10.593039,,,,,,,,11.199607,,,,,,,,,,
10.783105,,,,,,,,10.797713,,,,,,,,,,
10.15339,,,,,,,,11.217756,,,,,,,,,,
11.299445,,,,,,,,13.165539,,,,,,,,,,
11.50766,,,,,,,,13.1270895,,,,,,,,,,
11.204433,,,,,,,,14.660431,,,,,,,,,,
11.895482,,,,,,,,15.271352,,,,,,,,,,
10.779734,,,,,,,,11.514682,,,,,,,,,,
10.506882,,,,,,,,11.917582,,,,,,,,,,
11.775923,,,,,,,,10.592302,,,,,,,,,,
11.951942,,,,,,,,13.9070835,,,,,,,,,,
10.15685,,,,,,,,13.218905,,,,,,,,,,
10.04478,,,,,,,,11.570558,,,,,,,,,,
11.457957,,,,,,,,10.344114,,,,,,,,,,
9.896833,,,,,,,,12.247048,,,,,,,,,,
9.757112,,,,,,,,12.599848,,,,,,,,,,
9.859831,,,,,,,,11.961495,,,,,,,,,,
6.4083877,,,,,,,,4.560011,,,,,,,,,,
11.216428,,,,,,,,14.782593,,,,,,,,,,
11.672288,,,,,,,,13.584038,,,,,,,,,,
9.520252,,,,,,,,12.038556,,,,,,,,,,
10.797587,,,,,,,,10.16038,,,,,,,,,,
10.274531,,,,,,,,12.791984,,,,,,,,,,
9.7660055,,,,,,,,13.287241,,,,,,,,,,
10.543999,,,,,,,,10.755401,,,,,,,,,,
10.864513,,,,,,,,12.01956,,,,,,,,,,
11.842934,,,,,,,,15.205231,,,,,,,,,,
12.577062,,,,,,,,15.09393,,,,,,,,,,
11.380205,,,,,,,,15.708538,,,,,,,,,,
11.319443,,,,,,,,13.381586,,,,,,,,,,
11.367951,,,,,,,,15.642944,,,,,,,,,,
10.250741,,,,,,,,10.829363,,,,,,,,,,
11.011013,,,,,,,,14.938276,,,,,,,,,,
11.037674,,,,,,,,14.980917,,,,,,,,,,
9.490904,,,,,,,,11.704391,,,,,,,,,,
10.496486,,,,,,,,13.829241,,,,,,,,,,
9.0705805,,,,,,,,12.025412,,,,,,,,,,
11.637967,,,,,,,,13.980438,,,,,,,,,,
11.550862,,,,,,,,10.624812,,,,,,,,,,
10.159781,,,,,,,,11.436433,,,,,,,,,,
10.277697,,,,,,,,12.617508,,,,,,,,,,
9.367501,,,,,,,,11.528092,,,,,,,,,,
11.576857,,,,,,,,13.442711,,,,,,,,,,
10.137725,,,,,,,,12.97704,,,,,,,,,,
12.497978,,,,,,,,14.919929,,,,,,,,,,
10.21826,,,,,,,,11.333207,,,,,,,,,,
10.122622,,,,,,,,10.750262,,,,,,,,,,
11.109709,,,,,,,,14.952986,,,,,,,,,,
10.14086,,,,,,,,12.3123455,,,,,,,,,,
12.569759,,,,,,,,15.798092,,,,,,,,,,
10.312825,,,,,,,,10.98005,,,,,,,,,,
10.810095,,,,,,,,13.16706,,,,,,,,,,
11.95356,,,,,,,,12.433083,,,,,,,,,,
12.465813,,,,,,,,11.457044,,,,,,,,,,
11.0101,,,,,,,,11.497082,,,,,,,,,,
11.656127,,,,,,,,12.181378,,,,,,,,,,
11.961678,,,,,,,,14.39002,,,,,,,,,,
9.224038,,,,,,,,12.396557,,,,,,,,,,
11.331751,,,,,,,,10.585942,,,,,,,,,,
10.558468,,,,,,,,11.09939,,,,,,,,,,
11.160663,,,,,,,,10.35559,,,,,,,,,,
10.73702,,,,,,,,14.090731,,,,,,,,,,
7.04455,,,,,,,,6.381967,,,,,,,,,,
11.135855,,,,,,,,10.892938,,,,,,,,,,
11.46282,,,,,,,,14.607024,,,,,,,,,,
9.572789,,,,,,,,12.41891,,,,,,,,,,
12.346953,,,,,,,,14.258202,,,,,,,,,,
11.798121,,,,,,,,15.01481,,,,,,,,,,
10.886216,,,,,,,,14.279181,,,,,,,,,,
11.767758,,,,,,,,14.590333,,,,,,,,,,
10.514002,,,,,,,,10.81552,,,,,,,,,,
12.860787,,,,,,,,15.714075,,,,,,,,,,
10.065961,,,,,,,,12.362438,,,,,,,,,,
10.209572,,,,,,,,10.471156,,,,,,,,,,
10.916883,,,,,,,,11.703153,,,,,,,,,,
10.770375,,,,,,,,11.584914,,,,,,,,,,
10.44034,,,,,,,,10.721544,,,,,,,,,,
11.6090355,,,,,,,,14.188309,,,,,,,,,,
10.897756,,,,,,,,13.562756,,,,,,,,,,
10.960974,,,,,,,,14.533886,,,,,,,,,,
10.778947,,,,,,,,12.149014,,,,,,,,,,
10.216448,,,,,,,,10.988697,,,,,,,,,,
9.342345,,,,,,,,11.707331,,,,,,,,,,
9.72531,,,,,,,,11.627649,,,,,,,,,,
10.812921,,,,,,,,10.219056,,,,,,,,,,
12.00046,,,,,,,,13.315576,,,,,,,,,,
10.897431,,,,,,,,10.683255,,,,,,,,,,
12.139706,,,,,,,,14.369953,,,,,,,,,,
11.036367,,,,,,,,15.343892,,,,,,,,,,
10.140111,,,,,,,,11.429457,,,,,,,,,,
11.809106,,,,,,,,13.302603,,,,,,,,,,
10.115162,,,,,,,,10.432448,,,,,,,,,,
11.008002,,,,,,,,10.572694,,,,,,,,,,
11.332279,,,,,,,,15.447817,,,,,,,,,,
12.361133,,,,,,,,15.280766,,,,,,,,,,
8.9691515,,,,,,,,12.734127,,,,,,,,,,
10.816352,,,,,,,,10.611582,,,,,,,,,,
10.593206,,,,,,,,13.651774,,,,,,,,,,
9.62066,,,,,,,,14.439403,,,,,,,,,,
10.294241,,,,,,,,12.37879,,,,,,,,,,
9.952104,,,,,,,,12.507283,,,,,,,,,,
10.596896,,,,,,,,12.982206,,,,,,,,,,
9.955173,,,,,,,,11.40866,,,,,,,,,,
9.790299,,,,,,,,12.697377,,,,,,,,,,
9.855189,,,,,,,,12.37395,,,,,,,,,,
9.489172,,,,,,,,12.065122,,,,,,,,,,
10.50192,,,,,,,,10.964947,,,,,,,,,,
10.626247,,,,,,,,10.894745,,,,,,,,,,
10.868187,,,,,,,,14.210432,,,,,,,,,,
9.675885,,,,,,,,11.874611,,,,,,,,,,
10.44621,,,,,,,,12.75719,,,,,,,,,,
11.905971,,,,,,,,15.587409,,,,,,,,,,
12.426255,,,,,,,,14.327199,,,,,,,,,,
11.045831,,,,,,,,10.039713,,,,,,,,,,
9.617152,,,,,,,,12.75914,,,,,,,,,,
8.615608,,,,,,,,16.611565,,,,,,,,,,
9.998456,,,,,,,,10.786761,,,,,,,,,,
11.693105,,,,,,,,13.990949,,,,,,,,,,
12.5920105,,,,,,,,14.70081,,,,,,,,,,
11.683166,,,,,,,,15.516321,,,,,,,,,,
11.40778,,,,,,,,13.092398,,,,,,,,,,
9.926406,,,,,,,,11.60671,,,,,,,,,,
9.234021,,,,,,,,11.846945,,,,,,,,,,
11.638519,,,,,,,,14.471261,,,,,,,,,,
12.719257,,,,,,,,14.792277,,,,,,,,,,
11.148127,,,,,,,,12.502607,,,,,,,,,,
11.040655,,,,,,,,10.704762,,,,,,,,,,
12.564163,,,,,,,,14.381822,,,,,,,,,,
10.166902,,,,,,,,11.288634,,,,,,,,,,
9.753291,,,,,,,,11.335713,,,,,,,,,,
10.136887,,,,,,,,12.433215,,,,,,,,,,
9.746849,,,,,,,,11.942664,,,,,,,,,,
11.97769,,,,,,,,13.3060055,,,,,,,,,,
10.400663,,,,,,,,11.297466,,,,,,,,,,
11.559738,,,,,,,,12.624799,,,,,,,,,,
9.0872345,,,,,,,,11.838274,,,,,,,,,,
11.582194,,,,,,,,12.896832,,,,,,,,,,
10.939976,,,,,,,,14.124061,,,,,,,,,,
9.999499,,,,,,,,10.921667,,,,,,,,,,
10.001108,,,,,,,,11.994034,,,,,,,,,,
9.421627,,,,,,,,12.452397,,,,,,,,,,
9.91889,,,,,,,,11.383963,,,,,,,,,,
11.968157,,,,,,,,12.931405,,,,,,,,,,
11.872669,,,,,,,,14.113946,,,,,,,,,,
10.872245,,,,,,,,12.085933,,,,,,,,,,
9.357631,,,,,,,,11.692668,,,,,,,,,,
10.866565,,,,,,,,11.207612,,,,,,,,,,
11.076465,,,,,,,,15.327151,,,,,,,,,,
11.785537,,,,,,,,14.086664,,,,,,,,,,
9.819693,,,,,,,,11.762216,,,,,,,,,,
9.755626,,,,,,,,12.000992,,,,,,,,,,
9.455226,,,,,,,,12.918406,,,,,,,,,,
12.655688,,,,,,,,15.80883,,,,,,,,,,
9.634586,,,,,,,,12.076262,,,,,,,,,,
10.0057125,,,,,,,,12.802468,,,,,,,,,,
11.237918,,,,,,,,10.308963,,,,,,,,,,
10.95551,,,,,,,,13.028674,,,,,,,,,,
12.176354,,,,,,,,14.408164,,,,,,,,,,
10.788404,,,,,,,,12.940339,,,,,,,,,,
9.191998,,,,,,,,12.071016,,,,,,,,,,
9.989432,,,,,,,,10.8727045,,,,,,,,,,
11.064892,,,,,,,,10.067625,,,,,,,,,,
11.010681,,,,,,,,10.157407,,,,,,,,,,
11.212471,,,,,,,,14.661258,,,,,,,,,,
11.959144,,,,,,,,13.590188,,,,,,,,,,
9.448322,,,,,,,,12.236081,,,,,,,,,,
11.428774,,,,,,,,15.186856,,,,,,,,,,
10.709426,,,,,,,,12.375604,,,,,,,,,,
10.071741,,,,,,,,11.931157,,,,,,,,,,
10.932338,,,,,,,,12.517555,,,,,,,,,,
11.413,,,,,,,,12.929897,,,,,,,,,,
10.926361,,,,,,,,10.182284,,,,,,,,,,
9.903216,,,,,,,,11.66738,,,,,,,,,,
12.194805,,,,,,,,14.185335,,,,,,,,,,
9.615235,,,,,,,,12.048958,,,,,,,,,,
10.85372,,,,,,,,13.517364,,,,,,,,,,
11.550031,,,,,,,,14.4523325,,,,,,,,,,
9.400595,,,,,,,,11.575577,,,,,,,,,,
9.461469,,,,,,,,12.233141,,,,,,,,,,
10.265952,,,,,,,,10.772181,,,,,,,,,,
12.3039665,,,,,,,,14.493767,,,,,,,,,,
9.629701,,,,,,,,12.722408,,,,,,,,,,
9.688132,,,,,,,,11.980989,,,,,,,,,,
9.879805,,,,,,,,11.591379,,,,,,,,,,
10.266683,,,,,,,,12.989871,,,,,,,,,,
9.150547,,,,,,,,12.00722,,,,,,,,,,
9.911163,,,,,,,,12.951042,,,,,,,,,,
10.483321,,,,,,,,10.670271,,,,,,,,,,
10.213971,,,,,,,,12.381752,,,,,,,,,,
9.5445,,,,,,,,11.18633,,,,,,,,,,
9.418203,,,,,,,,12.6206045,,,,,,,,,,
9.834462,,,,,,,,12.190183,,,,,,,,,,
10.240928,,,,,,,,13.312238,,,,,,,,,,
10.275184,,,,,,,,13.535662,,,,,,,,,,
11.593844,,,,,,,,12.284161,,,,,,,,,,
12.025015,,,,,,,,15.366774,,,,,,,,,,
10.196309,,,,,,,,12.677648,,,,,,,,,,
10.479818,,,,,,,,11.569366,,,,,,,,,,
10.025374,,,,,,,,11.565181,,,,,,,,,,
9.565584,,,,,,,,11.999372,,,,,,,,,,
11.1772175,,,,,,,,14.699289,,,,,,,,,,
11.395779,,,,,,,,12.365422,,,,,,,,,,
9.653128,,,,,,,,11.607346,,,,,,,,,,
2.3189414,,,,,,,,6.7512975,,,,,,,,,,
10.134709,,,,,,,,11.817159,,,,,,,,,,
10.395619,,,,,,,,10.93662,,,,,,,,,,
10.180849,,,,,,,,13.493688,,,,,,,,,,
10.80883,,,,,,,,13.657093,,,,,,,,,,
9.365912,,,,,,,,11.973265,,,,,,,,,,
9.638901,,,,,,,,11.90575,,,,,,,,,,
10.6751375,,,,,,,,10.070685,,,,,,,,,,
10.959665,,,,,,,,14.253566,,,,,,,,,,
10.741596,,,,,,,,11.220944,,,,,,,,,,
9.769962,,,,,,,,12.574576,,,,,,,,,,
10.996556,,,,,,,,14.232181,,,,,,,,,,
11.00498,,,,,,,,12.820395,,,,,,,,,,
10.655642,,,,,,,,12.085566,,,,,,,,,,
10.828112,,,,,,,,11.856154,,,,,,,,,,
11.464132,,,,,,,,10.348398,,,,,,,,,,
9.098629,,,,,,,,11.75116,,,,,,,,,,
11.163003,,,,,,,,12.828942,,,,,,,,,,
9.373311,,,,,,,,12.33956,,,,,,,,,,
10.747504,,,,,,,,10.5153475,,,,,,,,,,
11.250779,,,,,,,,15.801957,,,,,,,,,,
10.156665,,,,,,,,11.426138,,,,,,,,,,
11.84533,,,,,,,,15.287837,,,,,,,,,,
10.389359,,,,,,,,11.603791,,,,,,,,,,
8.937766,,,,,,,,12.292871,,,,,,,,,,
10.633398,,,,,,,,15.268085,,,,,,,,,,
10.51258,,,,,,,,10.59021,,,,,,,,,,
10.419611,,,,,,,,14.663526,,,,,,,,,,
10.329594,,,,,,,,11.895281,,,,,,,,,,
11.086147,,,,,,,,14.566813,,,,,,,,,,
9.946399,,,,,,,,12.724135,,,,,,,,,,
10.374776,,,,,,,,10.6202755,,,,,,,,,,
12.8218155,,,,,,,,15.655664,,,,,,,,,,
12.433073,,,,,,,,15.955145,,,,,,,,,,
10.206671,,,,,,,,13.109858,,,,,,,,,,
10.882676,,,,,,,,14.3396015,,,,,,,,,,
10.2586975,,,,,,,,12.915746,,,,,,,,,,
10.226521,,,,,,,,12.881164,,,,,,,,,,
12.049905,,,,,,,,11.516151,,,,,,,,,,
13.940731,,,,,,,,12.830977,,,,,,,,,,
10.260694,,,,,,,,10.881009,,,,,,,,,,
10.340931,,,,,,,,13.333467,,,,,,,,,,
10.535299,,,,,,,,12.903216,,,,,,,,,,
12.742198,,,,,,,,15.5151205,,,,,,,,,,
9.689214,,,,,,,,12.635429,,,,,,,,,,
10.126093,,,,,,,,11.760786,,,,,,,,,,
9.2216625,,,,,,,,12.237195,,,,,,,,,,
11.451795,,,,,,,,10.980767,,,,,,,,,,
11.004248,,,,,,,,14.621935,,,,,,,,,,
10.165332,,,,,,,,13.918103,,,,,,,,,,
10.757753,,,,,,,,12.8655205,,,,,,,,,,
11.413396,,,,,,,,10.192488,,,,,,,,,,
10.539678,,,,,,,,12.290034,,,,,,,,,,
10.231825,,,,,,,,11.322936,,,,,,,,,,
11.462741,,,,,,,,14.758092,,,,,,,,,,
9.985497,,,,,,,,12.587946,,,,,,,,,,
9.563926,,,,,,,,12.004902,,,,,,,,,,
9.598755,,,,,,,,11.878153,,,,,,,,,,
11.9406185,,,,,,,,15.017416,,,,,,,,,,
11.174871,,,,,,,,15.397269,,,,,,,,,,
10.151253,,,,,,,,10.880569,,,,,,,,,,
11.258524,,,,,,,,15.4111805,,,,,,,,,,
11.230576,,,,,,,,13.614786,,,,,,,,,,
10.405654,,,,,,,,10.65888,,,,,,,,,,
10.085412,,,,,,,,13.332933,,,,,,,,,,
10.940875,,,,,,,,12.803554,,,,,,,,,,
12.152264,,,,,,,,14.827283,,,,,,,,,,
11.0202875,,,,,,,,12.514752,,,,,,,,,,
10.569549,,,,,,,,10.871811,,,,,,,,,,
12.763525,,,,,,,,15.941526,,,,,,,,,,
9.018801,,,,,,,,11.640334,,,,,,,,,,
10.8529,,,,,,,,13.590766,,,,,,,,,,
11.566888,,,,,,,,12.437888,,,,,,,,,,
11.699198,,,,,,,,12.236221,,,,,,,,,,
10.8225,,,,,,,,9.983534,,,,,,,,,,
10.111529,,,,,,,,10.86808,,,,,,,,,,
9.876617,,,,,,,,12.750594,,,,,,,,,,
9.855069,,,,,,,,11.975275,,,,,,,,,,
10.740204,,,,,,,,10.55063,,,,,,,,,,
11.807823,,,,,,,,10.286268,,,,,,,,,,
9.429444,,,,,,,,12.321321,,,,,,,,,,
1.7111709,,,,,,,,2.8799148,,,,,,,,,,
9.545848,,,,,,,,11.434608,,,,,,,,,,
10.995941,,,,,,,,13.242244,,,,,,,,,,
11.590625,,,,,,,,13.102645,,,,,,,,,,
10.89247,,,,,,,,11.266164,,,,,,,,,,
9.324492,,,,,,,,11.405764,,,,,,,,,,
9.723447,,,,,,,,11.225732,,,,,,,,,,
10.803906,,,,,,,,11.826106,,,,,,,,,,
9.907388,,,,,,,,12.39576,,,,,,,,,,
9.58033,,,,,,,,12.136477,,,,,,,,,,
9.432103,,,,,,,,11.44752,,,,,,,,,,
9.956565,,,,,,,,12.332752,,,,,,,,,,
9.417747,,,,,,,,12.059122,,,,,,,,,,
14.391495,,,,,,,,12.829913,,,,,,,,,,
12.353393,,,,,,,,15.711936,,,,,,,,,,
10.448395,,,,,,,,11.122086,,,,,,,,,,
10.634238,,,,,,,,12.970173,,,,,,,,,,
11.427283,,,,,,,,12.862038,,,,,,,,,,
10.491878,,,,,,,,11.445969,,,,,,,,,,
11.607391,,,,,,,,10.954379,,,,,,,,,,
10.92502,,,,,,,,13.402912,,,,,,,,,,
10.745243,,,,,,,,14.555317,,,,,,,,,,
9.047505,,,,,,,,11.873727,,,,,,,,,,
10.361804,,,,,,,,10.500292,,,,,,,,,,
11.591858,,,,,,,,13.216586,,,,,,,,,,
9.644627,,,,,,,,12.077945,,,,,,,,,,
11.897193,,,,,,,,10.709242,,,,,,,,,,
11.351503,,,,,,,,13.774495,,,,,,,,,,
11.288421,,,,,,,,10.381907,,,,,,,,,,
11.36659,,,,,,,,13.514554,,,,,,,,,,
9.712168,,,,,,,,11.777562,,,,,,,,,,
9.635956,,,,,,,,12.522776,,,,,,,,,,
11.158016,,,,,,,,13.274502,,,,,,,,,,
10.155571,,,,,,,,10.734524,,,,,,,,,,
10.274618,,,,,,,,10.9377985,,,,,,,,,,
11.922079,,,,,,,,13.259581,,,,,,,,,,
9.805994,,,,,,,,12.567809,,,,,,,,,,
12.370136,,,,,,,,15.594095,,,,,,,,,,
10.900871,,,,,,,,14.525763,,,,,,,,,,
10.062768,,,,,,,,10.621033,,,,,,,,,,
10.927075,,,,,,,,10.716232,,,,,,,,,,
11.324422,,,,,,,,13.877271,,,,,,,,,,
11.251686,,,,,,,,13.943416,,,,,,,,,,
12.212227,,,,,,,,15.699199,,,,,,,,,,
10.28756,,,,,,,,13.177175,,,,,,,,,,
10.670456,,,,,,,,11.892252,,,,,,,,,,
10.927706,,,,,,,,14.50923,,,,,,,,,,
9.339776,,,,,,,,2.1388137,,,,,,,,,,
10.251898,,,,,,,,10.821723,,,,,,,,,,
9.81422,,,,,,,,11.445665,,,,,,,,,,
9.62262,,,,,,,,12.588565,,,,,,,,,,
10.454859,,,,,,,,12.011688,,,,,,,,,,
9.498509,,,,,,,,12.544651,,,,,,,,,,
11.925744,,,,,,,,13.650358,,,,,,,,,,
9.376564,,,,,,,,11.550614,,,,,,,,,,
12.318504,,,,,,,,15.00003,,,,,,,,,,
11.799283,,,,,,,,14.646349,,,,,,,,,,
12.374882,,,,,,,,13.392953,,,,,,,,,,
13.030385,,,,,,,,10.483953,,,,,,,,,,
11.09468,,,,,,,,13.212253,,,,,,,,,,
9.865977,,,,,,,,11.017961,,,,,,,,,,
1.5628687,,,,,,,,5.713608,,,,,,,,,,
10.836745,,,,,,,,14.262623,,,,,,,,,,
9.275341,,,,,,,,11.608765,,,,,,,,,,
10.545782,,,,,,,,10.561327,,,,,,,,,,
12.498597,,,,,,,,14.552831,,,,,,,,,,
11.791274,,,,,,,,13.3211565,,,,,,,,,,
9.530327,,,,,,,,12.176029,,,,,,,,,,
11.027962,,,,,,,,13.466534,,,,,,,,,,
10.676216,,,,,,,,11.213026,,,,,,,,,,
11.531682,,,,,,,,15.383458,,,,,,,,,,
11.175485,,,,,,,,11.954661,,,,,,,,,,
12.48019,,,,,,,,15.268485,,,,,,,,,,
11.388862,,,,,,,,14.475812,,,,,,,,,,
11.799552,,,,,,,,13.372586,,,,,,,,,,
11.9768505,,,,,,,,14.251987,,,,,,,,,,
9.53239,,,,,,,,12.127914,,,,,,,,,,
10.974107,,,,,,,,14.986868,,,,,,,,,,
9.987506,,,,,,,,12.081458,,,,,,,,,,
9.72062,,,,,,,,12.891958,,,,,,,,,,
9.537963,,,,,,,,12.264174,,,,,,,,,,
9.209009,,,,,,,,11.637875,,,,,,,,,,
9.683009,,,,,,,,12.094422,,,,,,,,,,
11.686382,,,,,,,,15.383069,,,,,,,,,,
11.544266,,,,,,,,15.29922,,,,,,,,,,
11.750975,,,,,,,,14.9337435,,,,,,,,,,
8.843175,,,,,,,,2.4007187,,,,,,,,,,
10.876478,,,,,,,,14.323158,,,,,,,,,,
13.221741,,,,,,,,11.126168,,,,,,,,,,
10.489953,,,,,,,,11.154837,,,,,,,,,,
10.7349825,,,,,,,,10.24553,,,,,,,,,,
10.231946,,,,,,,,13.528504,,,,,,,,,,
12.9595995,,,,,,,,10.981189,,,,,,,,,,
10.63083,,,,,,,,10.350078,,,,,,,,,,
11.101845,,,,,,,,14.369311,,,,,,,,,,
10.281719,,,,,,,,13.345324,,,,,,,,,,
10.045164,,,,,,,,12.121954,,,,,,,,,,
10.241354,,,,,,,,13.116612,,,,,,,,,,
9.9607935,,,,,,,,12.223424,,,,,,,,,,
9.709294,,,,,,,,12.385906,,,,,,,,,,
